AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KHC,KLAC,LBTYA,LBTYK,LILA,LILAK,LRCX,MAR,MAT,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTES,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,QRTEA,REGN,ROST,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TMUS,TSCO,TSLA,TXN,ULTA,USD,VIAB,VOD,VRSK,VRTX,WBA,WDC,WYNN,XLNX,XRAY
41.29,229.11,273.78,93.11,151.97,155.05,72.75,394.44,139.14,38.7,208.75,2026.6,82.44,250.47,229.24,357.98,1999.01,99.33,44.14,91.2,64.85,118.34,325.03,35.32,236.01,48.825,74.66,197.77,37.65,77.74,111.565,32.265,29.74,35.88,81.78,118.01,33.05,95.88,131.84,58.41,165.13,82.49,45.87,46.295,78.45,1208.1944,1221.915,106.25,41.175,86.12,251.68,371.15,69.7485,46.8551,228.04,580.425,119.96,25.93,55.625,102.01,28.96,28.205,21.2,20.97,151.2999,131.965,15.975,79.5,43.04,352.49,58.41,115.41,45.8469,56.58,37,57.46,383.76,234.15,288.54,345.4,74.01,69.07,88.17,72.8,22.1,406.61,99.82,56.2215,178.2,6.25,47.75,91.95,21.221,70.6,90.95,308.0301,108.26,283.89,1,32.32,21.67,120.96,194.905,73.23,58.81,124.69,80.18,38.11
41.29,229.11,273.78,93.11,151.97,155.04,72.75,394.44,139.14,38.7,208.75,2026.6,82.44,250.47,229.24,357.98,1999.01,99.33,44.14,91.2,64.85,118.34,325.03,35.32,236.01,48.8299,74.66,197.77,37.65,77.74,111.565,32.265,29.74,35.88,81.78,118.01,33.05,95.88,131.84,58.41,165.13,82.49,45.87,46.295,78.4599,1208.1944,1221.915,106.25,41.175,86.1245,251.68,371.15,69.7485,46.855,228.04,580.425,119.96,25.93,55.625,101.99,28.96,28.205,21.2,20.97,151.2999,131.92,15.975,79.5,43.04,352.49,58.41,115.41,45.845,56.58,37,57.46,383.76,234.15,288.54,345.4,74.04,69.07,88.17,72.795,22.1,406.61,99.82,56.2215,178.2,6.245,47.7472,91.95,21.221,70.6,90.95,308.01,108.26,283.89,1,32.2838,21.67,120.96,194.905,73.24,58.78,124.69,80.17,38.1
41.29,229.1,273.78,93.11,151.97,155.04,72.75,394.44,139.14,38.7,208.8,2026.6,82.44,250.4586,229.24,357.98,1999.01,99.33,44.14,91.17,64.85,118.34,325.03,35.33,236.01,48.84,74.66,197.77,37.65,77.74,111.565,32.265,29.74,35.88,81.78,117.965,33.05,95.88,131.84,58.41,165.14,82.49,45.87,46.295,78.46,1208.1944,1221.915,106.25,41.175,86.1245,251.68,371.15,69.7485,46.855,228.04,580.425,119.96,25.93,55.62,101.99,28.96,28.205,21.2,20.97,151.2999,131.92,15.975,79.5,43.04,352.49,58.41,115.41,45.845,56.58,37,57.46,383.76,234.15,288.51,345.4,74.04,69.07,88.17,72.8,22.1,406.61,99.82,56.2215,178.12,6.245,47.7472,91.95,21.221,70.59,90.95,308.16,108.26,283.89,1,32.29,21.6733,120.96,194.81,73.24,58.78,124.69,80.17,38.1
41.29,229.1,273.78,93.11,151.97,155.04,72.75,394.6846,139.14,38.7,208.79,2026.18,82.46,250.47,229.24,357.98,1999.01,99.33,44.14,91.17,64.85,118.3,325.03,35.335,236.01,48.839,74.66,197.77,37.65,77.73,111.565,32.255,29.73,35.88,81.78,117.965,33.05,95.88,131.84,58.41,165.14,82.49,45.87,46.295,78.485,1208.1944,1221.915,106.25,41.175,86.1245,251.68,371.15,69.7485,46.855,228.04,580.425,119.96,25.93,55.62,101.99,28.96,28.21,21.2,20.97,151.2999,132,15.975,79.5,43.04,352.49,58.41,115.4268,45.85,56.58,37,57.41,383.76,234.04,288.53,345.4,74.04,69.07,88.17,72.8,22.1,406.66,99.82,56.2215,178.12,6.24,47.7472,91.95,21.221,70.59,90.95,308.0873,108.26,283.89,1,32.29,21.6733,120.96,194.81,73.24,58.78,124.63,80.17,38.1
41.29,229.14,273.8,93.11,151.97,155.04,72.75,394.6846,139.14,38.7,208.79,2026.18,82.48,250.47,229.24,357.98,2000.46,99.36,44.14,91.15,64.85,118.3,325.03,35.345,236.03,48.84,74.66,197.77,37.65,77.73,111.565,32.255,29.73,35.88,81.78,117.99,33.055,95.88,131.84,58.4205,165.16,82.49,45.87,46.2911,78.49,1208.1944,1221.915,106.27,41.175,86.1245,251.68,371.15,69.7485,46.855,228.04,580.425,119.96,25.93,55.62,102.02,28.96,28.21,21.2,20.97,151.2999,132,15.975,79.5,43.04,352.49,58.41,115.43,45.825,56.58,37,57.41,383.8665,234.04,288.49,345.4,74.04,69.07,88.17,72.82,22.1,406.66,99.82,56.2215,178.12,6.24,47.7472,91.95,21.221,70.59,90.95,308.0873,108.29,283.89,1,32.3,21.6733,120.96,194.81,73.24,58.78,124.63,80.17,38.1
41.29,229.14,273.8,93.11,151.97,155.04,72.75,394.6846,139.14,38.69,208.79,2026.18,82.48,250.47,229.24,357.98,2000.46,99.36,44.14,91.15,64.85,118.3,325.03,35.345,236.03,48.84,74.67,197.77,37.65,77.73,111.565,32.255,29.73,35.88,81.78,117.97,33.055,95.88,131.84,58.43,165.16,82.49,45.87,46.3,78.52,1208.1944,1221.915,106.26,41.175,86.1245,251.68,371.15,69.7485,46.87,228.04,580.425,119.96,25.93,55.62,102.02,28.96,28.21,21.2,20.97,151.2999,132.01,15.975,79.5,43.0356,352.49,58.41,115.42,45.82,56.58,37,57.41,383.8665,234.04,288.31,345.4,74.04,69.07,88.18,72.8288,22.1,406.66,99.82,56.225,178.12,6.245,47.7472,91.95,21.221,70.59,90.95,308.01,108.29,283.89,1,32.3,21.6733,120.96,194.81,73.2322,58.78,124.63,80.17,38.1
41.29,229.14,273.8,93.11,151.97,155.04,72.77,394.6846,139.14,38.69,208.79,2027,82.48,250.47,229.24,357.88,2000.46,99.36,44.14,91.15,64.86,118.3,325.03,35.345,236.03,48.84,74.67,197.77,37.65,77.73,111.565,32.255,29.73,35.88,81.78,117.97,33.055,95.84,131.84,58.43,165.21,82.49,45.87,46.295,78.53,1208.1944,1221.915,106.26,41.175,86.1245,251.68,371.15,69.7485,46.87,228.04,580.425,119.96,25.93,55.62,102.02,28.96,28.21,21.2,20.97,151.2999,132.03,15.975,79.5,43.0356,352.49,58.41,115.42,45.82,56.58,37,57.41,383.8665,234.04,288.33,345.4,74.04,69.07,88.18,72.83,22.1,406.66,99.82,56.225,178.08,6.245,47.7472,91.95,21.221,70.5801,90.95,308.12,108.29,283.89,1,32.3,21.672,120.96,194.81,73.2322,58.78,124.63,80.17,38.1
41.29,229.13,273.7806,93.13,151.97,155.065,72.77,394.6846,139.14,38.69,208.79,2027,82.475,250.47,229.24,357.87,2000.46,99.36,44.14,91.17,64.86,118.3,325.03,35.34,236.03,48.84,74.67,197.77,37.65,77.715,111.565,32.255,29.73,35.89,81.78,117.97,33.055,95.84,131.84,58.43,165.2,82.49,45.86,46.28,78.53,1208.1051,1221.94,106.26,41.175,86.1245,251.68,371.15,69.7485,46.87,228.04,580.425,119.98,25.93,55.62,102.02,28.96,28.21,21.2,20.97,151.285,132.03,15.975,79.5,43.0356,352.49,58.41,115.41,45.82,56.58,37,57.41,383.72,234.04,288.2,345.4,74.04,69.07,88.17,72.82,22.1,406.66,99.82,56.22,178.08,6.25,47.7472,91.95,21.225,70.5801,90.95,308.08,108.29,283.89,1,32.3,21.672,120.96,194.81,73.2322,58.78,124.63,80.175,38.1
41.29,229.13,273.7806,93.13,151.97,155.065,72.77,394.6846,139.14,38.69,208.79,2026.87,82.48,250.42,229.24,357.87,2000.46,99.36,44.14,91.17,64.86,118.3,325.03,35.34,236.03,48.84,74.67,197.77,37.65,77.715,111.565,32.255,29.73,35.89,81.745,117.955,33.055,95.84,131.84,58.43,165.2,82.49,45.86,46.28,78.53,1208.1051,1221.94,106.26,41.175,86.1245,251.68,371.15,69.7485,46.87,228.04,580.38,119.98,25.93,55.62,102.02,28.96,28.21,21.2,20.97,151.3,132.03,15.975,79.5,43.033,352.49,58.41,115.415,45.83,56.57,37,57.41,383.8,234.04,288.2095,345.4,74.04,69.07,88.16,72.82,22.1,406.66,99.82,56.22,178.08,6.25,47.745,91.95,21.225,70.5801,90.95,308.16,108.29,283.89,1,32.3,21.672,120.96,194.81,73.2322,58.78,124.63,80.175,38.1
41.29,229.13,273.8,93.1107,151.97,155.065,72.77,394.6846,139.14,38.68,208.79,2026.87,82.48,250.42,229.24,357.87,2000.46,99.36,44.14,91.18,64.86,118.3,325.03,35.34,236.03,48.84,74.67,197.77,37.65,77.715,111.565,32.255,29.73,35.89,81.745,117.955,33.055,95.84,131.84,58.43,165.1972,82.49,45.86,46.28,78.53,1208.1051,1221.94,106.3,41.175,86.1245,251.68,371.15,69.7485,46.87,228.04,580.38,119.98,25.93,55.62,102.02,28.96,28.21,21.2,20.97,151.31,132.03,15.975,79.5,43.033,352.49,58.41,115.4233,45.8185,56.58,37,57.41,383.8,234.04,288.1969,345.4,74.04,69.07,88.15,72.82,22.1,406.66,99.83,56.22,178.035,6.25,47.745,91.95,21.225,70.5801,90.95,308.16,108.29,283.89,1,32.3,21.674,120.98,194.81,73.27,58.78,124.63,80.175,38.1
41.2999,229.1001,273.8,93.1107,151.97,155.065,72.77,394.6846,139.14,38.68,208.79,2026.84,82.4701,250.42,229.24,357.87,2000.46,99.36,44.14,91.18,64.86,118.3,325.03,35.34,236.0409,48.84,74.67,197.77,37.64,77.715,111.565,32.255,29.73,35.89,81.745,117.955,33.055,95.84,131.78,58.43,165.1972,82.515,45.86,46.28,78.54,1208.1051,1221.94,106.3,41.175,86.1245,251.68,371.15,69.7485,46.87,228.04,580.38,119.98,25.93,55.62,102.02,28.96,28.21,21.2,20.97,151.31,132.01,15.975,79.5,43.033,352.49,58.41,115.42,45.81,56.58,37,57.41,383.8,234.17,288.2199,345.4,74.04,69.07,88.15,72.82,22.1,406.66,99.83,56.22,178.035,6.25,47.745,91.95,21.225,70.5899,90.95,308.25,108.29,283.89,1,32.3,21.674,120.98,194.81,73.3,58.78,124.63,80.175,38.1
41.2999,229.1038,273.8,93.1107,151.97,155.065,72.77,394.6846,139.14,38.68,208.79,2026.95,82.4701,250.42,229.16,358.11,2000.46,99.36,44.14,91.18,64.86,118.3,325.03,35.345,236.0409,48.84,74.67,197.77,37.65,77.715,111.565,32.255,29.73,35.89,81.745,117.965,33.055,95.84,131.73,58.43,165.18,82.515,45.86,46.28,78.55,1208.1,1221.94,106.3,41.175,86.1245,251.68,371.15,69.7485,46.86,228.04,580.38,119.98,25.93,55.62,101.98,28.96,28.21,21.2,20.97,151.31,132.01,15.975,79.5,43.033,352.49,58.41,115.411,45.7867,56.57,37,57.41,383.8,234.17,288.16,345.4,74.04,69.07,88.16,72.82,22.1,406.66,99.8399,56.22,178.035,6.24,47.745,91.95,21.225,70.5899,90.95,308.0793,108.28,283.89,1,32.3,21.674,120.98,194.81,73.3,58.78,124.63,80.19,38.1
41.2999,229.08,273.8,93.1107,151.97,155.065,72.77,394.6846,139.14,38.68,208.79,2026.68,82.46,250.42,229.16,358.11,2000.46,99.36,44.14,91.18,64.86,118.3,325.03,35.345,236.0409,48.84,74.67,197.77,37.65,77.715,111.565,32.255,29.73,35.89,81.745,117.965,33.055,95.84,131.73,58.43,165.1799,82.515,45.86,46.28,78.5599,1208.1,1221.94,106.275,41.175,86.14,251.68,371.15,69.7485,46.85,228.04,580.38,119.98,25.93,55.62,101.96,28.96,28.21,21.2,20.97,151.31,132.01,15.975,79.5,43.033,352.85,58.4,115.42,45.78,56.57,37,57.41,383.8,234.17,288.14,345.4,74.04,69.07,88.16,72.82,22.1,406.66,99.84,56.22,178.035,6.24,47.745,91.95,21.225,70.5899,90.95,308.2,108.28,283.89,1,32.3,21.674,120.98,194.92,73.3,58.78,124.63,80.19,38.1
41.2999,229.0896,273.8,93.1107,151.97,155.065,72.77,394.6846,139.14,38.68,208.79,2026.5,82.47,250.42,229.16,358.11,2000.46,99.36,44.14,91.18,64.86,118.3,325.03,35.345,236.0409,48.8434,74.67,197.77,37.66,77.715,111.565,32.255,29.73,35.89,81.745,117.965,33.05,95.84,131.73,58.43,165.1799,82.515,45.86,46.28,78.5544,1208.23,1221.94,106.275,41.175,86.14,251.68,371.15,69.7485,46.86,228.04,580.17,119.98,25.93,55.62,101.96,28.96,28.21,21.2,20.97,151.31,132.01,15.975,79.5,43.03,352.85,58.39,115.4172,45.7981,56.57,37,57.41,383.895,234.17,288.13,345.4,74.04,69.07,88.16,72.815,22.1,406.66,99.835,56.22,178.035,6.24,47.745,91.95,21.225,70.58,90.95,308.06,108.28,283.89,1,32.3,21.67,120.98,194.92,73.3,58.78,124.63,80.19,38.11
41.2999,229.0896,273.8,93.1107,151.97,155.065,72.77,394.6846,139.14,38.68,208.79,2027.1,82.47,250.42,229.16,358.11,2000.46,99.36,44.14,91.18,64.84,118.3,325.03,35.345,236.0409,48.8434,74.67,197.77,37.66,77.715,111.565,32.255,29.73,35.89,81.745,117.965,33.04,95.84,131.73,58.43,165.14,82.515,45.86,46.28,78.55,1208.23,1221.94,106.275,41.175,86.14,251.68,371.15,69.7485,46.86,228.04,580.01,119.98,25.93,55.62,101.96,28.96,28.21,21.2,20.97,151.31,132.01,15.975,79.5,43.03,352.17,58.39,115.41,45.79,56.57,37,57.41,383.895,234.17,288.01,345.4,74.01,69.07,88.15,72.815,22.1,406.2601,99.82,56.22,178.035,6.24,47.745,91.9136,21.225,70.58,90.95,308.06,108.28,283.89,1,32.3,21.67,120.98,194.92,73.3,58.78,124.63,80.16,38.11
41.2999,229.02,273.8,93.1107,151.97,155.065,72.77,394.6846,139.14,38.6798,208.79,2027.1,82.47,250.42,229.16,358.11,2000.46,99.38,44.135,91.18,64.84,118.3,325.03,35.3425,236.0409,48.8432,74.67,197.77,37.66,77.715,111.565,32.255,29.73,35.88,81.73,117.965,33.04,95.84,131.73,58.43,165.14,82.515,45.86,46.28,78.55,1208.23,1221.94,106.275,41.175,86.14,251.68,371.15,69.7485,46.8429,228.04,580.14,119.98,25.91,55.63,101.96,28.96,28.205,21.2,20.97,151.31,132.01,15.975,79.5,43.04,352.17,58.39,115.41,45.785,56.57,37,57.41,383.895,233.965,288.08,345.22,74.015,69.07,88.15,72.815,22.1,406.2601,99.81,56.22,178.035,6.24,47.745,91.88,21.225,70.58,90.95,308.01,108.28,283.89,1,32.3,21.67,120.98,194.92,73.3,58.78,124.63,80.16,38.11
41.2999,228.9789,273.8,93.1,151.97,155.065,72.73,394.6846,139.14,38.6798,208.79,2026.5,82.47,250.37,229.16,358.11,2000.46,99.38,44.135,91.18,64.84,118.3,325.03,35.35,236.0409,48.845,74.67,197.77,37.65,77.715,111.56,32.255,29.73,35.88,81.725,117.955,33.04,95.84,131.73,58.43,165.13,82.49,45.86,46.28,78.55,1207.96,1221.765,106.275,41.175,86.14,251.68,370.96,69.7485,46.84,228.04,580.14,119.98,25.91,55.65,101.96,28.96,28.21,21.2,20.97,151.26,132.01,15.975,79.5,43.05,352.17,58.39,115.405,45.78,56.57,37,57.41,383.33,233.965,287.92,345.22,74.015,69.07,88.15,72.815,22.1,406.2601,99.8,56.2,178.035,6.24,47.735,91.88,21.225,70.58,90.95,308.01,108.28,283.89,1,32.3,21.67,120.98,194.92,73.3,58.78,124.63,80.13,38.11
41.29,228.96,273.72,93.1,151.97,154.99,72.73,394.6846,139.14,38.67,208.79,2026,82.45,250.37,229.16,358.11,2000.46,99.38,44.135,91.18,64.84,118.285,325.03,35.355,236.0409,48.84,74.67,197.77,37.64,77.715,111.56,32.255,29.73,35.88,81.725,117.955,33.04,95.84,131.73,58.4499,165.12,82.49,45.86,46.28,78.535,1207.96,1221.9125,106.275,41.175,86.14,251.68,370.96,69.7485,46.84,228.04,580.14,119.98,25.89,55.6501,101.96,28.96,28.22,21.2,20.97,151.26,132,15.975,79.41,43.05,352.8606,58.42,115.4001,45.77,56.57,37,57.4001,383.24,233.975,287.8,345.22,74.035,69.07,88.13,72.815,22.1,406.2601,99.8,56.2001,178.035,6.245,47.735,91.88,21.225,70.58,90.95,308.2,108.28,283.89,1,32.3,21.67,120.98,194.92,73.3,58.78,124.63,80.13,38.11
41.29,228.86,273.6,93.1,151.97,154.99,72.73,394.6846,139.18,38.68,208.83,2025.3682,82.45,250.29,229.03,358.11,2000.46,99.38,44.135,91.18,64.84,118.285,325.03,35.36,236.0409,48.84,74.67,197.77,37.63,77.69,111.56,32.255,29.73,35.89,81.725,117.95,33.04,95.84,131.73,58.4499,165.12,82.49,45.86,46.28,78.535,1207.96,1221.9125,106.26,41.175,86.14,251.68,370.96,69.7485,46.84,227.98,580.14,119.98,25.89,55.6501,101.96,28.96,28.22,21.2,20.97,151.21,132,15.975,79.41,43.05,352.8606,58.4199,115.4,45.755,56.57,37,57.4001,383.03,233.975,287.81,345.24,74.04,69.07,88.13,72.81,22.1,406.2601,99.8,56.2001,178.0375,6.245,47.73,91.88,21.225,70.58,90.95,308.1901,108.28,283.89,1,32.3,21.67,120.98,194.76,73.31,58.78,124.63,80.13,38.11
41.29,228.86,273.6,93.1,151.97,154.99,72.73,394.6846,139.18,38.67,208.83,2025.3682,82.45,250.29,229.03,358.11,2000.46,99.38,44.135,91.18,64.84,118.285,325.03,35.355,236.0409,48.84,74.67,197.77,37.63,77.69,111.56,32.255,29.73,35.89,81.725,117.95,33.04,95.84,131.73,58.4499,165.12,82.49,45.86,46.28,78.5201,1207.96,1221.9125,106.26,41.175,86.14,251.68,370.96,69.7485,46.84,227.98,580.14,119.98,25.89,55.6501,101.96,28.96,28.22,21.2,20.97,151.21,132,15.975,79.41,43.05,352.8606,58.4199,115.4,45.76,56.57,37,57.39,383.0071,233.97,287.9,345.24,74.04,69.07,88.13,72.81,22.1,406.2601,99.8,56.2001,178.0375,6.245,47.73,91.88,21.225,70.58,90.94,308.1901,108.26,283.89,1,32.3,21.67,120.98,194.7625,73.31,58.78,124.63,80.13,38.11
41.3,228.83,273.51,93.1,151.97,154.99,72.71,394.25,139.15,38.67,208.85,2025.3682,82.45,250.29,229.03,358.11,2000.46,99.33,44.14,91.18,64.84,118.285,325.03,35.36,236.07,48.84,74.67,197.77,37.63,77.7,111.56,32.255,29.73,35.89,81.73,117.93,33.04,95.84,131.67,58.4499,165.12,82.49,45.86,46.28,78.51,1207.92,1221.915,106.26,41.16,86.14,251.68,370.93,69.76,46.835,227.9,580.14,119.98,25.88,55.635,101.96,28.97,28.22,21.2,20.97,151.21,132,15.975,79.41,43.05,352.8606,58.41,115.365,45.77,56.57,37,57.38,383,233.97,287.77,345.24,74.04,69.07,88.11,72.81,22.1,406.2601,99.795,56.205,178.0375,6.245,47.73,91.8,21.225,70.585,90.94,308.19,108.25,283.89,1,32.31,21.67,120.98,194.7625,73.32,58.78,124.59,80.13,38.11
41.34,228.7878,273.51,93.1,151.96,154.99,72.71,394.35,139.15,38.67,208.85,2025.3682,82.45,250.29,229.03,358.11,2000.46,99.33,44.14,91.19,64.84,118.285,325.03,35.35,236.07,48.84,74.67,197.77,37.65,77.7,111.56,32.255,29.73,35.89,81.73,117.93,33.04,95.84,131.67,58.4499,165.14,82.49,45.86,46.28,78.51,1207.92,1221.915,106.25,41.16,86.14,251.68,370.93,69.76,46.835,227.9,580.14,119.98,25.8834,55.635,101.96,28.97,28.22,21.2,20.97,151.18,132,15.985,79.41,43.05,352.8606,58.41,115.37,45.78,56.57,37,57.38,383,233.97,287.74,345.24,74.065,69.07,88.115,72.81,22.1,406.2601,99.795,56.205,178.0375,6.245,47.73,91.8,21.225,70.585,90.94,308.05,108.25,283.89,1,32.3,21.67,120.98,194.7625,73.32,58.78,124.6,80.13,38.11
41.34,228.7878,273.59,93.1,151.96,154.99,72.71,394.35,139.15,38.68,208.84,2025.3682,82.45,250.2812,229.03,358.11,2000.46,99.33,44.14,91.2,64.84,118.285,325.03,35.35,236.07,48.84,74.67,197.77,37.65,77.7,111.56,32.255,29.73,35.89,81.73,117.93,33.04,95.84,131.67,58.4499,165.125,82.49,45.86,46.28,78.51,1207.92,1221.915,106.25,41.16,86.14,251.32,370.93,69.76,46.835,227.96,580.14,119.98,25.8834,55.635,101.9,28.97,28.22,21.2,20.97,151.18,132,15.985,79.41,43.05,352.8606,58.41,115.37,45.77,56.57,37,57.38,383.0781,233.97,287.7392,345.24,74.065,69.07,88.12,72.81,22.1,406.2601,99.83,56.205,178.0375,6.245,47.745,91.8,21.235,70.585,90.94,308.04,108.25,283.89,1,32.3,21.67,120.96,194.7625,73.32,58.6832,124.6,80.13,38.11
41.32,228.78,273.57,93.1,151.96,154.99,72.71,394.35,139.15,38.67,208.84,2025.3682,82.45,250.2697,229.03,358.11,2000.46,99.33,44.14,91.18,64.84,118.285,325.03,35.35,236.07,48.83,74.67,197.77,37.65,77.7,111.56,32.265,29.74,35.89,81.73,117.91,33.04,95.84,131.67,58.4499,165.095,82.49,45.86,46.28,78.49,1207.81,1221.9275,106.25,41.16,86.14,251.32,370.93,69.76,46.835,227.96,580.14,119.98,25.8834,55.635,101.9,28.97,28.22,21.2,20.97,151.18,132,15.985,79.41,43.0441,352.15,58.41,115.35,45.77,56.57,37,57.38,383.0946,233.97,287.8,345.24,74.065,69.07,88.115,72.81,22.1,406.2601,99.83,56.2278,178.0375,6.245,47.745,91.8,21.235,70.5899,90.94,307.9103,108.25,283.89,1,32.31,21.67,120.96,194.835,73.35,58.6832,124.6,80.13,38.11
41.32,228.77,273.56,93.1,151.99,154.99,72.71,394.35,139.15,38.6738,208.84,2025.3682,82.45,250.2697,229.03,358.11,2000.46,99.33,44.14,91.1837,64.84,118.285,325.03,35.35,236.07,48.83,74.68,197.77,37.65,77.7,111.56,32.265,29.74,35.89,81.74,117.94,33.04,95.84,131.67,58.4499,165.11,82.49,45.86,46.28,78.49,1207.81,1221.92,106.25,41.16,86.14,251.32,370.93,69.76,46.83,227.96,580.14,119.98,25.8834,55.61,101.9,28.97,28.22,21.2,20.97,151.18,132,15.985,79.41,43.0441,351.9,58.41,115.35,45.775,56.57,37,57.38,383.0497,233.97,287.81,345.49,74.065,69.07,88.115,72.81,22.1,406.2601,99.83,56.2278,178.13,6.245,47.75,91.8,21.235,70.5899,90.94,307.9588,108.25,283.92,1,32.31,21.67,120.96,194.835,73.34,58.6832,124.6,80.13,38.11
41.33,228.8,273.55,93.1,151.96,154.99,72.71,394.35,139.15,38.6738,208.84,2025.3682,82.45,250.2697,229.19,358.11,2000.46,99.33,44.14,91.1601,64.84,118.285,325.03,35.35,236.07,48.83,74.69,197.77,37.65,77.7,111.56,32.265,29.74,35.89,81.75,117.94,33.04,95.84,131.62,58.4499,165.12,82.49,45.86,46.28,78.49,1207.81,1221.91,106.25,41.16,86.11,251.32,370.93,69.76,46.8365,227.96,580.14,119.98,25.8834,55.575,101.9,28.97,28.22,21.2,20.97,151.18,132,15.985,79.41,43.04,351.665,58.38,115.3433,45.775,56.57,37.005,57.39,383.1249,234.11,287.81,345.49,74.065,69.07,88.1248,72.81,22.1,406.2601,99.84,56.215,178.13,6.245,47.75,91.8,21.235,70.5899,90.94,307.9588,108.25,283.92,1,32.31,21.67,120.96,194.835,73.34,58.67,124.6,80.13,38.11
41.33,228.8,273.5695,93.1,151.94,154.99,72.71,394.35,139.15,38.67,208.77,2025.3682,82.49,250.25,229.19,358.11,2000.46,99.39,44.14,91.1601,64.84,118.285,325.03,35.35,236.07,48.83,74.69,197.77,37.65,77.715,111.56,32.265,29.74,35.89,81.75,117.94,33.045,95.84,131.62,58.4499,165.12,82.49,45.86,46.28,78.5,1207.81,1221.91,106.25,41.16,86.11,251.32,370.93,69.76,46.8365,227.96,580.14,119.98,25.8834,55.575,101.9,28.97,28.22,21.2,20.97,151.1893,132,15.985,79.41,43.04,351.665,58.38,115.3433,45.775,56.57,37.01,57.39,383.1249,234.11,287.91,345.49,74.065,69.07,88.15,72.81,22.1,406.14,99.84,56.215,178.19,6.245,47.7501,91.8,21.235,70.5899,90.94,307.8411,108.25,283.92,1,32.3,21.67,120.96,194.835,73.34,58.65,124.5839,80.13,38.11
41.33,228.7832,273.55,93.1,151.94,154.99,72.71,394.11,139.15,38.67,208.77,2025.3682,82.49,250.23,229.19,358.11,2000.46,99.39,44.135,91.1798,64.84,118.285,325.03,35.35,236.07,48.83,74.68,197.77,37.65,77.72,111.555,32.265,29.74,35.89,81.745,117.94,33.045,95.84,131.58,58.4499,165.125,82.49,45.86,46.28,78.5,1207.81,1221.91,106.25,41.16,86.11,251.32,370.93,69.76,46.825,227.96,580.14,119.98,25.8834,55.575,101.9,28.97,28.22,21.2,20.97,151.1893,132,15.985,79.41,43.04,351.665,58.38,115.33,45.78,56.57,37.01,57.39,383.1249,234.11,287.8617,345.49,74.065,69.07,88.145,72.81,22.1,406.14,99.83,56.215,178.19,6.24,47.75,91.8,21.235,70.5899,90.94,308.0905,108.23,283.92,1,32.29,21.6725,120.96,194.835,73.32,58.65,124.5839,80.12,38.11
41.33,228.79,273.55,93.1,151.95,154.99,72.71,394.11,139.15,38.67,208.8,2025.54,82.49,250.23,229.19,358.11,2000.46,99.39,44.135,91.1798,64.84,118.285,325.03,35.35,236.07,48.83,74.68,197.77,37.65,77.72,111.555,32.265,29.74,35.89,81.745,117.94,33.045,95.84,131.58,58.4499,165.0701,82.49,45.86,46.27,78.5001,1208.38,1221.91,106.25,41.16,86.11,251.32,370.93,69.76,46.821,227.96,580.14,119.98,25.8834,55.575,101.9,28.97,28.22,21.2,20.97,151.1893,132,15.98,79.41,43.04,351.375,58.38,115.34,45.765,56.57,37.01,57.39,383.1249,234.11,287.88,345.49,74.065,69.07,88.145,72.81,22.1,406.14,99.85,56.22,178.19,6.24,47.75,91.8,21.235,70.5899,90.94,308.0905,108.22,283.92,1,32.27,21.6733,120.96,194.835,73.32,58.65,124.5839,80.12,38.11
41.33,228.82,273.55,93.1,151.93,154.99,72.71,394.11,139.02,38.67,208.8,2025.54,82.49,250.23,229.19,358.11,2000.46,99.39,44.135,91.1798,64.85,118.285,325.03,35.35,236.07,48.83,74.68,197.71,37.65,77.72,111.555,32.265,29.74,35.92,81.74,117.925,33.045,95.84,131.62,58.4499,165.07,82.49,45.86,46.27,78.5001,1208.38,1221.91,106.25,41.16,86.11,251.32,370.93,69.76,46.82,227.96,579.3,119.98,25.8834,55.575,101.9,28.97,28.22,21.2,20.97,151.1893,132.01,15.98,79.41,43.04,351.375,58.38,115.335,45.775,56.57,37.01,57.39,383.1249,233.98,287.88,345.49,74.065,69.07,88.13,72.81,22.1,406.14,99.85,56.22,178.19,6.24,47.75,91.8,21.235,70.5899,90.89,308.0905,108.22,283.92,1,32.27,21.6733,120.96,194.835,73.32,58.65,124.5839,80.12,38.11
